canal,category,composition,date,final_Price,homogenized_category,homogenized_clothing,homogenized_color,homogenized_subcategory,image,item,item_characteristics,made_in,marca,modelo,price,sale_price,sales_flag,sku,stock,subcategory,subcategory2,subcategory3,upc,upc_wm,upc_wm2,url_sku
Chevignon,Men,Prenda: 100% Algodon Prenda: 98% Algodon 2% Elastano,24/10/2023,209900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1359838/63_612E016_020000_0.jpg?v=638242744135170000,"Camisa de Hombre, Classic Fit Manga Corta - Fondo Entero Efecto Flamé","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, classic fit (silueta amplia). Manga corta, cuello camisero, perilla completa con botones y bolsillo en el frente. Elaborada en mezcla de algodón y elastano con efecto flameado. Detalle de juego de costuras sobre el bolsillo. Marquilla tejida en el bolsillo. Marquilla tejida en el costado. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios.PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% Elastano",Colombia,Chevignon,Azul,209900,209900,,63_612E016_020000,M,Ropa Hombre,Camisas,Correas,63_612E016_020000_Azul_M,63_612E016_020000,63_612E016_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Algodon Prenda: 98% Algodon 2% Elastano,24/10/2023,209900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1359838/63_612E016_020000_0.jpg?v=638242744135170000,"Camisa de Hombre, Classic Fit Manga Corta - Fondo Entero Efecto Flamé","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, classic fit (silueta amplia). Manga corta, cuello camisero, perilla completa con botones y bolsillo en el frente. Elaborada en mezcla de algodón y elastano con efecto flameado. Detalle de juego de costuras sobre el bolsillo. Marquilla tejida en el bolsillo. Marquilla tejida en el costado. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios.PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% Elastano",Colombia,Chevignon,Azul,209900,209900,,63_612E016_020000,S,Ropa Hombre,Camisas,Correas,63_612E016_020000_Azul_S,63_612E016_020000,63_612E016_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Algodon Prenda: 98% Algodon 2% Elastano,24/10/2023,209900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1359838/63_612E016_020000_0.jpg?v=638242744135170000,"Camisa de Hombre, Classic Fit Manga Corta - Fondo Entero Efecto Flamé","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, classic fit (silueta amplia). Manga corta, cuello camisero, perilla completa con botones y bolsillo en el frente. Elaborada en mezcla de algodón y elastano con efecto flameado. Detalle de juego de costuras sobre el bolsillo. Marquilla tejida en el bolsillo. Marquilla tejida en el costado. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios.PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% Elastano",Colombia,Chevignon,Azul,209900,209900,,63_612E016_020000,XS,Ropa Hombre,Camisas,Correas,63_612E016_020000_Azul_XS,63_612E016_020000,63_612E016_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Algodon Prenda: 98% Algodon 2% Elastano,24/10/2023,209900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1359838/63_612E016_020000_0.jpg?v=638242744135170000,"Camisa de Hombre, Classic Fit Manga Corta - Fondo Entero Efecto Flamé","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, classic fit (silueta amplia). Manga corta, cuello camisero, perilla completa con botones y bolsillo en el frente. Elaborada en mezcla de algodón y elastano con efecto flameado. Detalle de juego de costuras sobre el bolsillo. Marquilla tejida en el bolsillo. Marquilla tejida en el costado. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios.PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar por el revés.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% ElastanoPrenda: 100% Algodon Prenda: 98% Algodon 2% Elastano",Colombia,Chevignon,Azul,209900,209900,,63_612E016_020000,XXL,Ropa Hombre,Camisas,Correas,63_612E016_020000_Azul_XXL,63_612E016_020000,63_612E016_020000,www.chevignon.com.co
Chevignon,Men,Forro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel Vacuno,24/10/2023,1489900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1364554/63_627E205_160000_0.jpg?v=638265240080330000,Chaqueta de hombre en cuero,"Descripción:  El modelo mide 1.82 y usa talla M. Chaqueta de hombre en cuero, con capucha ajustable. Elaborada en piel de cabra. Curtido libre de cromo. Acabado hidrofugado (repelente al agua). Cuello con capucha ajustable. Perilla con cierre metálico. Puños y fajón tejidos. Bolsillo de ribete con cierre, en el frente superior. Bolsillos de ribete en el frente inferior. Forro cuerpo y capucha: 100% algodón. Hecho en India. | Lavado FORRO CUERPOLAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cueroFORRO MANGASLAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cueroPRENDALAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cuero | Composición : Forro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel Vacuno",India,Chevignon,Beige,1489900,1489900,,63_627E205_160000,L,Ropa Hombre,Chaquetas,Correas,63_627E205_160000_Beige_L,63_627E205_160000,63_627E205_160000,www.chevignon.com.co
Chevignon,Men,Forro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel Vacuno,24/10/2023,1489900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1364554/63_627E205_160000_0.jpg?v=638265240080330000,Chaqueta de hombre en cuero,"Descripción:  El modelo mide 1.82 y usa talla M. Chaqueta de hombre en cuero, con capucha ajustable. Elaborada en piel de cabra. Curtido libre de cromo. Acabado hidrofugado (repelente al agua). Cuello con capucha ajustable. Perilla con cierre metálico. Puños y fajón tejidos. Bolsillo de ribete con cierre, en el frente superior. Bolsillos de ribete en el frente inferior. Forro cuerpo y capucha: 100% algodón. Hecho en India. | Lavado FORRO CUERPOLAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cueroFORRO MANGASLAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cueroPRENDALAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cuero | Composición : Forro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel VacunoForro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel Vacuno",India,Chevignon,Beige,1489900,1489900,,63_627E205_160000,M,Ropa Hombre,Chaquetas,Correas,63_627E205_160000_Beige_M,63_627E205_160000,63_627E205_160000,www.chevignon.com.co
Chevignon,Men,Forro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel Vacuno,24/10/2023,1489900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1364554/63_627E205_160000_0.jpg?v=638265240080330000,Chaqueta de hombre en cuero,"Descripción:  El modelo mide 1.82 y usa talla M. Chaqueta de hombre en cuero, con capucha ajustable. Elaborada en piel de cabra. Curtido libre de cromo. Acabado hidrofugado (repelente al agua). Cuello con capucha ajustable. Perilla con cierre metálico. Puños y fajón tejidos. Bolsillo de ribete con cierre, en el frente superior. Bolsillos de ribete en el frente inferior. Forro cuerpo y capucha: 100% algodón. Hecho en India. | Lavado FORRO CUERPOLAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cueroFORRO MANGASLAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cueroPRENDALAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cuero | Composición : Forro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel VacunoForro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel VacunoForro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel Vacuno",India,Chevignon,Beige,1489900,1489900,,63_627E205_160000,S,Ropa Hombre,Chaquetas,Correas,63_627E205_160000_Beige_S,63_627E205_160000,63_627E205_160000,www.chevignon.com.co
Chevignon,Men,Forro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel Vacuno,24/10/2023,1489900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1364554/63_627E205_160000_0.jpg?v=638265240080330000,Chaqueta de hombre en cuero,"Descripción:  El modelo mide 1.82 y usa talla M. Chaqueta de hombre en cuero, con capucha ajustable. Elaborada en piel de cabra. Curtido libre de cromo. Acabado hidrofugado (repelente al agua). Cuello con capucha ajustable. Perilla con cierre metálico. Puños y fajón tejidos. Bolsillo de ribete con cierre, en el frente superior. Bolsillos de ribete en el frente inferior. Forro cuerpo y capucha: 100% algodón. Hecho en India. | Lavado FORRO CUERPOLAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cueroFORRO MANGASLAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cueroPRENDALAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cuero | Composición : Forro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel VacunoForro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel VacunoForro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel VacunoForro Cuerpo: 100% Algodon Forro Mangas: 100% Poliester Prenda: 100% Piel Vacuno",India,Chevignon,Beige,1489900,1489900,,63_627E205_160000,XL,Ropa Hombre,Chaquetas,Correas,63_627E205_160000_Beige_XL,63_627E205_160000,63_627E205_160000,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Otras Fibras,24/10/2023,34900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1327075/63_514E301_000000_0.jpg?v=638218554234770000,Café Chevignon 514E301,"Descripción: Café 100% colombiano tipo exportación. Origen Bolívar (Antioquia), arábigo lavado.Café de altura.Molienda media.Notas acarameladas, suaves, melosas y de chocolate.Intensidad mediaContenido: 340 G, 12 oz. Producto certificado por Rainforest Alliance, organización que promueve las prácticas sostenibles para resolver desafíos ambientales y sociales. | Lavado PRENDALAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.CUIDADO TEXTIL PROFESIONAL: Cuidado sólo por experto en cuero | Composición : Prenda: 100% Otras Fibras",Colombia,Chevignon,Generico,34900,34900,,63_514E301_000000,Única,Ropa Hombre,Accesorios,Lifestyle,63_514E301_000000_Generico_Única,63_514E301_000000,63_514E301_000000,www.chevignon.com.co
Chevignon,Men,Prenda: 80% Algodon 20% Lino,24/10/2023,219900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1367438/63_612E035_101100_0.jpg?v=638288304068000000,"Camisa de Hombre, Slim Fit Manga Larga - Algodón Lino","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga larga, cuello spread (más abierto entre las puntas) y perilla completa con botones color crudo. Elaborada en mezcla de algodón y lino que proporciona a la tela la frescura y resistencia del algodón, y la textura natural del lino. Bordado de pato tono a tono en el frente. Detalles de vivo y cadeneta decorativa roja. Marquilla tejida en el costado. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni  exprimir.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 80% Algodon 20% Lino",Colombia,Chevignon,Verde,219900,219900,,63_612E035_101100,L,Ropa Hombre,Camisas,Lifestyle,63_612E035_101100_Verde_L,63_612E035_101100,63_612E035_101100,www.chevignon.com.co
Chevignon,Men,Prenda: 80% Algodon 20% Lino,24/10/2023,219900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1367438/63_612E035_101100_0.jpg?v=638288304068000000,"Camisa de Hombre, Slim Fit Manga Larga - Algodón Lino","Descripción:  El modelo mide 1.82 y usa talla M. Camisa de hombre, slim fit (silueta ajustada). Manga larga, cuello spread (más abierto entre las puntas) y perilla completa con botones color crudo. Elaborada en mezcla de algodón y lino que proporciona a la tela la frescura y resistencia del algodón, y la textura natural del lino. Bordado de pato tono a tono en el frente. Detalles de vivo y cadeneta decorativa roja. Marquilla tejida en el costado. | Lavado PRENDALAVADO: Temperatura máxima de lavado  30 ºC.  Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor.   Planchar con vapor puede causar  daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni  exprimir.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 80% Algodon 20% LinoPrenda: 80% Algodon 20% Lino",Colombia,Chevignon,Verde,219900,219900,,63_612E035_101100,XL,Ropa Hombre,Camisas,Lifestyle,63_612E035_101100_Verde_XL,63_612E035_101100,63_612E035_101100,www.chevignon.com.co
Chevignon,Men,Forro: 80% Algodon 20% Poliester Prenda: 70% Piel Vacuno 20% Algodon 10% Poliester,24/10/2023,119900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1364667/63_022E002_090000_0.jpg?v=638277096060870000,"Billetera de Hombre en Cuero Pigmentado con Acabado Hidrolaca y Lona de Algodón , Formato Horizontal Tres Alas","Descripción:  Billetera de hombre, con combinación de cuero, 100% piel vacuno, pigmentado a base de aceites con acabado de hidrolaca que protege y evita los rayones, y lona de algodón encerada. Formato horizontal de tres alas. La tercera ala es portadocumentos. Marcación exterior Chevignon en bajo relieve y marcación interior de pato en bajo relieve. Alto: 8.5 cm. Frente cerrado: 11.5 cm. | Lavado FORROLAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: Limpieza en seco profesional con tetracloroetileno y todos los  solventes  establecidos para  el símbolo F.  Proceso moderado.CUIDADO TEXTIL PROFESIONAL: Limpieza en húmedo profesional .  Proceso moderado.PRENDALAVADO: No lavar.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: Limpieza en seco profesional con tetracloroetileno y todos los  solventes  establecidos para  el símbolo F.  Proceso moderado.CUIDADO TEXTIL PROFESIONAL: Limpieza en húmedo profesional .  Proceso moderado. | Composición : Forro: 80% Algodon 20% Poliester Prenda: 70% Piel Vacuno 20% Algodon 10% Poliester",Colombia,Chevignon,Negro,119900,119900,,63_022E002_090000,Única,Ropa Hombre,Accesorios,Billeteras,63_022E002_090000_Negro_Única,63_022E002_090000,63_022E002_090000,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Lino,24/10/2023,298900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1350922/63_617E201_051100_0.jpg?v=638237409077300000,Camisa de Hombre Lino,Descripción:  Camisa de hombre En Lino. Prenda 100% en Lino | Lavado PRENDALAVADO: Lavar a mano. Temperatura máxima 40 ºC.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado extendido a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés. | Composición : Prenda: 100% Lino,China,Chevignon,Gris,298900,298900,,63_617E201_051100,L,Ropa Hombre,Camisas,Billeteras,63_617E201_051100_Gris_L,63_617E201_051100,63_617E201_051100,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Lino,24/10/2023,298900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1350922/63_617E201_051100_0.jpg?v=638237409077300000,Camisa de Hombre Lino,Descripción:  Camisa de hombre En Lino. Prenda 100% en Lino | Lavado PRENDALAVADO: Lavar a mano. Temperatura máxima 40 ºC.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado extendido a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés. | Composición : Prenda: 100% LinoPrenda: 100% Lino,China,Chevignon,Gris,298900,298900,,63_617E201_051100,M,Ropa Hombre,Camisas,Billeteras,63_617E201_051100_Gris_M,63_617E201_051100,63_617E201_051100,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Lino,24/10/2023,298900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1350922/63_617E201_051100_0.jpg?v=638237409077300000,Camisa de Hombre Lino,Descripción:  Camisa de hombre En Lino. Prenda 100% en Lino | Lavado PRENDALAVADO: Lavar a mano. Temperatura máxima 40 ºC.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado extendido a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés. | Composición : Prenda: 100% LinoPrenda: 100% LinoPrenda: 100% Lino,China,Chevignon,Gris,298900,298900,,63_617E201_051100,S,Ropa Hombre,Camisas,Billeteras,63_617E201_051100_Gris_S,63_617E201_051100,63_617E201_051100,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Lino,24/10/2023,298900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1350922/63_617E201_051100_0.jpg?v=638237409077300000,Camisa de Hombre Lino,Descripción:  Camisa de hombre En Lino. Prenda 100% en Lino | Lavado PRENDALAVADO: Lavar a mano. Temperatura máxima 40 ºC.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado extendido a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés. | Composición : Prenda: 100% LinoPrenda: 100% LinoPrenda: 100% LinoPrenda: 100% Lino,China,Chevignon,Gris,298900,298900,,63_617E201_051100,XL,Ropa Hombre,Camisas,Billeteras,63_617E201_051100_Gris_XL,63_617E201_051100,63_617E201_051100,www.chevignon.com.co
Chevignon,Men,Prenda: 100% Lino,24/10/2023,298900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1350922/63_617E201_051100_0.jpg?v=638237409077300000,Camisa de Hombre Lino,Descripción:  Camisa de hombre En Lino. Prenda 100% en Lino | Lavado PRENDALAVADO: Lavar a mano. Temperatura máxima 40 ºC.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado extendido a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés. | Composición : Prenda: 100% LinoPrenda: 100% LinoPrenda: 100% LinoPrenda: 100% LinoPrenda: 100% Lino,China,Chevignon,Gris,298900,298900,,63_617E201_051100,XXL,Ropa Hombre,Camisas,Billeteras,63_617E201_051100_Gris_XXL,63_617E201_051100,63_617E201_051100,www.chevignon.com.co
Chevignon,Men,60%LANA 28%POLIESTER 8%POLIAMIDA 4%OTRAS FIBRAS RELLENO: 100% POLIESTER 100% POLIESTER,24/10/2023,1589900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1116275/63_627C353_040000_0.jpg?v=638047416761570000,Abrigo de Hombre en Paño - Diseño Cruzado,"Descripción:  El modelo mide 1.82 y usa talla M. Abrigo de hombre, diseño cruzado. Elaborado en paño. Cuello con solapa ancha. Cierre frontal con botones a tono. Cuello interno en contraste. | Lavado 89 | Composición : 60%LANA 28%POLIESTER 8%POLIAMIDA 4%OTRAS FIBRAS RELLENO: 100% POLIESTER 100% POLIESTER",Ucrania,Chevignon,Café,1589900,1589900,,63_627C353_040000,M,Ropa Hombre,Chaquetas,Billeteras,63_627C353_040000_Café_M,63_627C353_040000,63_627C353_040000,www.chevignon.com.co
Chevignon,Men,60%LANA 28%POLIESTER 8%POLIAMIDA 4%OTRAS FIBRAS RELLENO: 100% POLIESTER 100% POLIESTER,24/10/2023,1589900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1116275/63_627C353_040000_0.jpg?v=638047416761570000,Abrigo de Hombre en Paño - Diseño Cruzado,"Descripción:  El modelo mide 1.82 y usa talla M. Abrigo de hombre, diseño cruzado. Elaborado en paño. Cuello con solapa ancha. Cierre frontal con botones a tono. Cuello interno en contraste. | Lavado 89 | Composición : 60%LANA 28%POLIESTER 8%POLIAMIDA 4%OTRAS FIBRAS RELLENO: 100% POLIESTER 100% POLIESTER60%LANA 28%POLIESTER 8%POLIAMIDA 4%OTRAS FIBRAS RELLENO: 100% POLIESTER 100% POLIESTER",Ucrania,Chevignon,Café,1589900,1589900,,63_627C353_040000,XL,Ropa Hombre,Chaquetas,Billeteras,63_627C353_040000_Café_XL,63_627C353_040000,63_627C353_040000,www.chevignon.com.co
